Symbol,Name,Last,Change,"% Change","Assets Under Management",Time
PHN115.CF,"PH&N Bond Fund Series O - NL",8.7448,0.0182,0.0020855774299269,"8,861 M",10/21/22
RBF8115.CF,"PH&N Bond Fund Series O - NL",8.7448,0.0182,0.0020855774299269,"8,861 M",10/21/22
PHN716.CF,"PH&N Core Plus Bond Fund Series O - NL",8.4157,0.014099999999999,0.0016782517615691,"8,796 M",10/21/22
RBF8716.CF,"PH&N Core Plus Bond Fund Series O - NL",8.4157,0.014099999999999,0.0016782517615691,"8,796 M",10/21/22
TDB2443.CF,"TD Comfort Balanced Portfolio F - NL",10.25,0.050000000000001,0.0049019607843138,"8,763 M",10/21/22
TDB3539.CF,"TD Comfort Balanced Portfolio D Series - NL",10.64,0.06,0.0056710775047259,"8,763 M",10/21/22
TDB886.CF,"TD Comfort Balanced Portfolio Inv - NL",16.27,0.079999999999998,0.0049413218035824,"8,763 M",10/21/22
TDB3481.CF,"TD Tactical Monthly Income Fund - Ft5 Series - N",14.48,0.13,0.0090592334494774,"8,623 M",10/21/22
TDB2559.CF,"TD Tactical Monthly Income Fund Series K",12.85,0.12,0.00942655145326,"8,623 M",10/21/22
TDB3043.CF,"TD Tactical Monthly Income Fund - D Series - NL",11.01,0.1,0.0091659028414298,"8,623 M",10/21/22
TDB2593.CF,"TD Tactical Monthly Income Fund -Premium NL",11.64,0.1,0.0086655112651648,"8,623 M",10/21/22
TDB2594.CF,"TD Tactical Monthly Income Fund-Prem F NL",12.65,0.11,0.0087719298245615,"8,623 M",10/21/22
TDB2580.CF,"TD Tactical Monthly Income Fund - Investor Ser -",12.47,0.12,0.0097165991902835,"8,623 M",10/21/22
TDB2581.CF,"TD Tactical Monthly Income Fund Adv-ISc",12.4806,0.1148,0.0092836694754889,"8,623 M",10/21/22
TDB2582.CF,"TD Tactical Monthly Income Fund Adv-DSC",12.4806,0.1148,0.0092836694754889,"8,623 M",10/21/22
TDB2583.CF,"TD Tactical Monthly Income Fund Adv - Lsc",12.4806,0.1148,0.0092836694754889,"8,623 M",10/21/22
TDB2584.CF,"TD Tactical Monthly Income Fund Adv- Lsc2",12.4806,0.1148,0.0092836694754889,"8,623 M",10/21/22
TDB2585.CF,"TD Tactical Monthly Income Fund F Series - NL",13.56,0.12,0.0089285714285715,"8,623 M",10/21/22
TDB2586.CF,"TD Tactical Monthly Income Fund H8 Series - NL",12.97,0.12,0.0093385214007783,"8,623 M",10/21/22
TDB2587.CF,"TD Tactical Monthly Income Fund T8 Series - ISC",12.96,0.1193,0.0092907707523734,"8,623 M",10/21/22
TDB2588.CF,"TD Tactical Monthly Income Fund T8 Series - DSC",12.96,0.1193,0.0092907707523734,"8,623 M",10/21/22
TDB2589.CF,"TD Tactical Monthly Income Fund T8 Series - Lsc",12.96,0.1193,0.0092907707523734,"8,623 M",10/21/22
TDB2590.CF,"TD Tactical Monthly Income Fund T8 Series - Lsc2",12.96,0.1193,0.0092907707523734,"8,623 M",10/21/22
TDB2591.CF,"TD Tactical Monthly Income Fund Ft8 Series - NL",14.66,0.13,0.0089470061940813,"8,623 M",10/21/22
CIG16194.CF,"CI Global Income & Growth Fund Class E",13.6385,-0.0045999999999999,-0.00033716677294749,"8,505 M",10/21/22
CIG18194.CF,"CI Global Income & Growth Fund Class O",14.1739,-0.0039999999999996,-0.00028212922929345,"8,505 M",10/21/22
CIG1111.CF,"CI Global Income & Growth Fund Class A",9.1159,-0.0030999999999999,-0.00033994955587234,"8,505 M",10/21/22
CIG2111.CF,"CI Global Income & Growth Fund Class A",9.1159,-0.0030999999999999,-0.00033994955587234,"8,505 M",10/21/22
